2025-04-02 15:41:30,241 - SuperEnsemble - INFO - Запуск генетической оптимизации весов
2025-04-02 15:41:30,257 - SuperEnsemble - INFO - Поколение 1/50: Новый лучший результат = 1.0000
2025-04-02 15:41:30,830 - SuperEnsemble - INFO - Оптимизация завершена. Лучшая точность: 1.0000
2025-04-02 15:41:30,830 - SuperEnsemble - INFO - Топ-5 моделей по весам: NeuralNet_13: 0.0568, NeuralNet_16: 0.0582, NeuralNet_19: 0.0584, NeuralNet_2: 0.0592, NeuralNet_10: 0.0606
2025-04-02 15:41:30,830 - SuperEnsemble - INFO - Мета-модель обучена успешно
2025-04-02 15:41:30,830 - SuperEnsemble - INFO - SuperEnsemble обучен успешно
2025-04-02 15:41:30,830 - OptimalClassifier - INFO - Оценка SuperEnsemble на тестовой выборке
2025-04-02 15:42:29,984 - OptimalClassifier - INFO - Модель Single NN, шум 'gaussian' уровня 0.7: точность = 0.9205 (±0.0076)
2025-04-02 15:42:30,109 - OptimalClassifier - INFO - Модель Single NN, шум 'gaussian' уровня 0.7: точность = 0.9236 (±0.0087)
2025-04-02 15:42:30,232 - OptimalClassifier - INFO - Модель Single NN, шум 'gaussian' уровня 0.8: точность = 0.9228 (±0.0029)
2025-04-02 15:42:30,374 - OptimalClassifier - INFO - Модель Single NN, шум 'gaussian' уровня 0.8: точность = 0.9151 (±0.0115)
2025-04-02 15:42:30,533 - OptimalClassifier - INFO - Модель Random Forest, шум 'gaussian' уровня 0.0: точность = 0.9815 (±0.0000)
2025-04-02 15:42:30,696 - OptimalClassifier - INFO - Модель Random Forest, шум 'gaussian' уровня 0.1: точность = 0.9823 (±0.0011)
2025-04-02 15:42:30,870 - OptimalClassifier - INFO - Модель Random Forest, шум 'gaussian' уровня 0.1: точность = 0.9807 (±0.0011)
2025-04-02 15:42:31,046 - OptimalClassifier - INFO - Модель Random Forest, шум 'gaussian' уровня 0.2: точность = 0.9823 (±0.0011)
2025-04-02 15:42:31,262 - OptimalClassifier - INFO - Модель Random Forest, шум 'gaussian' уровня 0.2: точность = 0.9761 (±0.0011)
2025-04-02 15:42:31,421 - OptimalClassifier - INFO - Модель Random Forest, шум 'gaussian' уровня 0.2: точность = 0.9784 (±0.0029)
